Age,Title,Review,Rating,Recommend,Positive Feedback Count,Department Name,Class Name,Review Length
57,Makes my butt look amazing!!,"Perfection! i am 5'3""/108 and the size 25 fit me like a glove. beautiful color too!! highly recommend!!",5,1,0,Bottoms,Jeans,131
51,Great style,"I love the style of this jumpsuit. it is so much more interesting than a long dress. i am 5' 7"" and need a few inches hemmed which will cut off some of the pretty embroidery at the bottom. my biggest regret with this is that it is not made from better fabric. it is a little stiff and scratchy. if it were more silky it would be a dream. but i am happy to have this in my closet. i purchased this in the berry red.",4,1,0,Bottoms,Pants,425
33,Cute skinny cords,I purchased these in white and love them! fit my muscular thighs fine.,5,1,0,Bottoms,Jeans,87
28,If you have red hair you have to get this in kelly,"This top is soft feeling and i appreciate that it's lined. it's light weight and feminine, but no camisole is needed. when you take it off the shoulder area feels tight, so you need to be a little gentle but it's gorgeous and you should get it. i'm a 32c and i got a 2.",5,1,0,Tops,Blouses,319
68,Gorgeous top with a hint of pizazz,I love this top! it's easily both day and night-worthy with a splash of sexiness in a front peek-a-boo design. lovely embossed design all over.,5,1,3,Tops,Blouses,177
28,Scratchy,Cute but too thick and rough,3,0,0,Tops,Sweaters,36
34,Not for long torsos,"I adored this suit - the style, the colors, the thick quality of the fabric...but unfortunately the bottom seams cut into my groin and backside so much, it was practically painful! i'm 5'7', 128 lbs, and usually wear a size small, but was advised to size up. even with the medium i tried on, everything fit well but the length, though i've never thought i had a long torso. sizing up to a large would make the bust way to large for my small b chest. was so sad to return this suit!",3,0,1,Intimate,Swim,500
39,Beautiful impulse buy,"I popped into retailer the other day just to look around, and saw this dress - the fabric stood out first, then i saw the cut and style, and fell in love! they only had xs and s, and i'm usually a m because of my chest (34d) but it looked so voluminous, i thought i'd try it on. the s fit perfectly! the bodice fit a bit more closely, and the rest of the dress flowed beautifully beneath it. the sleeves are quite large, but it's kind of a fun look and feel. it's got a very ""peasant princess"" feel to",5,1,0,Dresses,Dresses,522
41,Perfect work pants!,I love these pants so much i even paid full price for them.  i'm going to order them in navy too.  super cute fit.  cute with flats or heels.,5,1,0,Bottoms,Pants,160
39,Pretty but short,"I tried on the 00p in the store as a return, adn though it would fit (super stretchy)hte dress ended up mid thigh for me... gorgeous design and make though, the buttoning is incredible, buttons and clasps to keep the dress closed. love love, wish htey still had my size (0p or 2p ) to try if hte length would be better (or regular size)",4,1,0,Dresses,Dresses,352
36,"Classic, sexy dress","This dress is beautiful and i received so many compliments. it's form fitting but comfortable. it is just the right mix of classy and sexy. you can easily dress it up for a formal occasion or keep it simple. i am 5'6"", 150lb with an athletic build and a size 8 fit perfectly. i will be wearing this dress for years to come.",5,1,0,Dresses,Dresses,342
64,Prettier in person!,I love this dress! i was worried it would swallow my petite frame but it is flowy yet flattering. i have worn it to several different occasions. it looks great with tights and boots and just flats. the lace detailing makes it unique.,5,1,0,Dresses,Dresses,252
29,Unexpected find,"I was at my local retailer this weekend, needing a bathing suit for an upcoming trip and this set was sitting in the ""get it while it lasts"" section, in my size. i tried it on (top in two different sizes 32c and 34b and a bottom), and it was literally the only time in my life i've ever tried on a bathing suit and been happy with the results! great material, the design is retro but with a modern twist with the fabric, supportive top without squishing (went with the 32c...same as my regular bras), t",5,1,1,Intimate,Swim,517
54,Perfect!,"Love love love this tunic. it has panels that don't really show up in the picture but the panels make it lay really nice. it's great over leggings and skinny jean cords. could even wear it with opaque tights. it's great for work, play or evening. i bought the navy blue with the heart print. i love it so much i'll probably get the green and the red when they go on sale. this is a pricey top. for reference i'm 5""3 128lbs. 32ddd fits great all the way around and the length is perfect - mid-thigh an",5,1,1,Tops,Blouses,508
47,Beautiful but...,"I generally wear a size 6, and am 5 ft 3 in in height. the size 6 fell below the knees and did not look right. the fit of the 6 petite is beautiful and flattering. the dress is indeed lovely, and i really want to love this dress as much as others do... however, i am conflicted. i am modest in my style, and even though nothing is revealed, the strategic placement of lace panels makes it a bit suggestive, and takes it out of my comfort zone.",4,1,2,Dresses,Dresses,459
51,Really pretty and feminine,"I love this blouse. it reminds me of something out of europe with the swiss dot and crochet delicate sleeves. i ordered the xsp and it fits perfect. i'm 4' 11"" so the shortness of the top isn't a factor. the material drapes nicely and doesn't make me look wide or boxy. i was afraid that the sleeves were going to be overly puffy put luckily they are not. the only thing to note is that the color is more on the tan / beige side rather than pink. i find with a lot of retailer tops that the colors are",5,1,2,Tops,Knits,527
30,Please make more pants like these!,"These pants are uh-mazing!! i love that they have a seam in the front of the leg and in the back of the leg. i didn't notice it in the photo online but in person it stands out more and anything vertical on my petite frame is a+. way to go! these are my new favorite pants...i wish pilcro would make this style in more colors, and fabrics. 

i wear a 25p or a 24p and i'm glad i got the 25p because it's true these are tight in the leg but i think that's a good thing since cords look awful when the",5,1,3,Bottoms,Jeans,534
20,Not flattering on me,"I ordered this online and was disappointed with the fit when it arrived. i ordered the xs and it was still oversize to the point of being unflattering. i am tall 5'9"" about 130 pounds and have a fairly thin torso and look best in cloths that have some shape. if you like a loose fit this might be for you. the material is thicker and warm and comfortable. i would suggest ordering down a size.",3,0,2,Tops,Sweaters,413
38,Perfect,"I love this duster! i got my usual size and it fits exactly as pictured. the color of the fabric is a perfect neutral and will look good with anything. the knit is open and fairly see-through, this avoids the bathrobe look that a long length sweater can have. bought at full price and i'm not sorry because i bet it will be gone before long!",5,1,1,Tops,Fine gauge,348
